Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Midt-Norge RHF,4163,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Nord RHF,2634,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Nord RHF,2265,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Nord RHF,2394,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Nord RHF,2563,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Nord RHF,2775,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Sør-Øst RHF,13931,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Sør-Øst RHF,14123,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Sør-Øst RHF,14960,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Sør-Øst RHF,14908,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Sør-Øst RHF,15727,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Vest RHF,5817,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Vest RHF,5351,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Vest RHF,5495,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Vest RHF,5645,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har rett til helsehjelp,Helse Vest RHF,5805,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Midt-Norge RHF,3076,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Midt-Norge RHF,2399,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Midt-Norge RHF,3027,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Midt-Norge RHF,3497,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Midt-Norge RHF,4105,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Nord RHF,2472,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Nord RHF,2131,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Nord RHF,2143,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Nord RHF,2364,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Nord RHF,2679,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Sør-Øst RHF,13603,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Sør-Øst RHF,13822,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Sør-Øst RHF,14835,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Sør-Øst RHF,14878,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Sør-Øst RHF,15699,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Vest RHF,5799,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Vest RHF,5188,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Vest RHF,5334,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Vest RHF,5600,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Antall barn og unge under 23 år som har startet helsehjelp innen 65 dager,Helse Vest RHF,5795,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Midt-Norge RHF,"93,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Midt-Norge RHF,"81,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Midt-Norge RHF,"86,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Midt-Norge RHF,"85,3%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Midt-Norge RHF,"98,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658776
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Nord RHF,"93,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Nord RHF,"94,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Nord RHF,"89,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Nord RHF,"92,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Nord RHF,"96,5%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,883658752
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Sør-Øst RHF,"97,6%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Sør-Øst RHF,"97,9%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Sør-Øst RHF,"99,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Sør-Øst RHF,"99,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Sør-Øst RHF,"99,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,991324968
2021,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Vest RHF,"99,7%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2022,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Vest RHF,"97,0%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2023,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Vest RHF,"97,1%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2024,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Vest RHF,"99,2%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2025,"Barne- og ungdomsgarantien, andel startet helsehjelp innen 65 dager",Barne- og ungdomsgarantien: Andel (%) til behandling innen 65 dager,Helse Vest RHF,"99,8%",Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,19,983658725
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Midt-Norge RHF,4407,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2022,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Midt-Norge RHF,4190,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2023,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Midt-Norge RHF,4365,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2024,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Midt-Norge RHF,4375,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Nord RHF,3412,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2022,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Nord RHF,3239,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2023,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Nord RHF,3432,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2024,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Nord RHF,3506,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Sør-Øst RHF,17568,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,991324968
2022,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Sør-Øst RHF,18042,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,991324968
2023,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Sør-Øst RHF,18831,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,991324968
2024,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Sør-Øst RHF,19104,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,991324968
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Vest RHF,7147,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658725
2022,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Vest RHF,6622,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658725
2023,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Vest RHF,6757,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658725
2024,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall barn og unge pasienter som er vurdert innen 10 dager,Helse Vest RHF,6858,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658725
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Midt-Norge RHF,4448,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2022,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Midt-Norge RHF,4306,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2023,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Midt-Norge RHF,4619,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2024,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Midt-Norge RHF,4512,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,983658776
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Nord RHF,3490,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2022,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Nord RHF,3301,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2023,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Nord RHF,3510,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2024,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Nord RHF,3631,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,883658752
2021,"Barne- og ungdomsgarantien, andel vurdert innen 10 dager",Antall henvisninger for pasienter under 23 år,Helse Sør-Øst RHF,17900,Spesialisthelsetjenesten,Fylke/Regionalt helseforetak,20,991324968
