Tidsperiode,Kvalitetsindikator,Måltall,Lokasjon,Verdi,Sektor,Nivå,QualityIndicatorID,LocationId
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Oslo universitetssykehus HF,"69,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,993467049
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Solli sykehus AS,"85,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,919865636
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,St. Olavs Hospital HF,"72,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,883974832
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,St. Olavs Hospital HF,"69,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,883974832
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset i Vestfold HF,"94,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975259
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset i Vestfold HF,"90,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975259
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Innlandet HF,"73,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971709
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Innlandet HF,"72,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971709
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Telemark HF,"71,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975267
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Telemark HF,"71,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975267
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Østfold HF,"68,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971768
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Østfold HF,"66,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971768
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sørlandet sykehus HF,"70,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975240
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Sørlandet sykehus HF,"68,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975240
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Universitetssykehuset Nord-Norge HF,"66,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974899
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Universitetssykehuset Nord-Norge HF,"57,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974899
2021,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Vestre Viken HF,"76,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,894166762
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Vestre Viken HF,"75,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,894166762
2022,Forløpstid for utredning i psykisk helsevern for voksne,Andel pasienter som har blitt utredet innen anbefalt forløpstid,Voss DPS NKS Bjørkeli AS,"60,0%",Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,916270097
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Akershus universitetssykehus HF,2669,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971636
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Akershus universitetssykehus HF,2334,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971636
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Diakonhjemmet sykehus AS,1776,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,982791952
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Diakonhjemmet sykehus AS,1678,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,982791952
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Finnmarkssykehuset HF,366,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974880
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Finnmarkssykehuset HF,340,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974880
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helgelandssykehuset HF,469,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974929
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helgelandssykehuset HF,466,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974929
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Bergen HF,1283,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974724
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Bergen HF,1039,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974724
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Fonna HF,631,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974694
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Fonna HF,539,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974694
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Førde HF,631,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974732
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Førde HF,663,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974732
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Midt-Norge Private,6,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999993
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Møre og Romsdal HF,1004,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,997005562
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Møre og Romsdal HF,896,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,997005562
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Nord Private,136,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999994
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Nord Private,135,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999994
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Nord-Trøndelag HF,826,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974791
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Nord-Trøndelag HF,723,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974791
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Stavanger HF,1270,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974678
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Stavanger HF,989,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974678
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Sør-Øst Private,520,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999991
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Sør-Øst Private,421,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999991
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Vest Private,93,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999992
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Helse Vest Private,125,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,999999992
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Lovisenberg diakonale sykehus AS,896,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,965985166
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Lovisenberg diakonale sykehus AS,893,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,965985166
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,NKS Jæren Distriktspsykiatriske senter AS,238,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,996380041
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,NKS Jæren Distriktspsykiatriske senter AS,209,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,996380041
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,NKS Olaviken alderspsykiatriske sykehus AS,283,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,987554401
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,NKS Olaviken alderspsykiatriske sykehus AS,288,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,987554401
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Nordlandssykehuset HF,374,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974910
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Nordlandssykehuset HF,428,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983974910
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Oslo universitetssykehus HF,1449,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,993467049
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Oslo universitetssykehus HF,1496,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,993467049
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Solli sykehus AS,733,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,919865636
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,St. Olavs Hospital HF,2673,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,883974832
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,St. Olavs Hospital HF,1955,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,883974832
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset i Vestfold HF,1937,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975259
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset i Vestfold HF,2119,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975259
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Innlandet HF,1771,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971709
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Innlandet HF,1840,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971709
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Telemark HF,952,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975267
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Telemark HF,919,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975267
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Østfold HF,1491,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971768
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sykehuset Østfold HF,1448,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983971768
2021,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sørlandet sykehus HF,1383,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975240
2022,Forløpstid for utredning i psykisk helsevern for voksne,Antall pasienter som har blitt utredet innen anbefalt forløpstid,Sørlandet sykehus HF,1225,Spesialisthelsetjenesten,Kommune/Helseforetak/Legevakt/Helsefellesskap,321,983975240
